Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll 
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_46_739.jpg,4.98919274877,0,0,-0.3364,61.2268,105.2899,0.0493,75.1189,0.0649
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_46_778.jpg,4.98919274877,0,0,-0.3364,61.2268,105.2899,0.0493,75.1189,0.0649
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_46_814.jpg,4.91600745182,0,0,-0.3352,61.2224,105.2703,0.0526,74.9891,0.0634
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_46_851.jpg,5.10606096242,0,0,-0.3345,61.2194,105.2573,0.055,74.9015,0.0621
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_46_945.jpg,4.99335300383,0,0,-0.3322,61.2105,105.2185,0.0625,74.6402,0.0582
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_46_982.jpg,4.99335300383,0,0,-0.3322,61.2105,105.2185,0.0625,74.6402,0.0582
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_012.jpg,5.04255446499,0,0,-0.331,61.206,105.1992,0.0662,74.5073,0.0558
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_046.jpg,5.19468194641,0,0,-0.3303,61.2029,105.1864,0.0685,74.4204,0.0546
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_094.jpg,5.00381321432,0,0,-0.3291,61.1984,105.1672,0.0718,74.2895,0.0526
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_121.jpg,5.00381321432,0,0,-0.3291,61.1984,105.1672,0.0718,74.2895,0.0526
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_150.jpg,5.07893476063,0,0,-0.3283,61.1953,105.1544,0.0738,74.2001,0.051
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_193.jpg,5.09735233382,0,0,-0.3272,61.1907,105.1354,0.0765,74.0704,0.0494
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_246.jpg,5.12294946605,0,0,-0.3265,61.1876,105.1227,0.0781,73.9833,0.0482
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_277.jpg,5.12294946605,0,0,-0.3265,61.1876,105.1227,0.0781,73.9833,0.0482
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_312.jpg,5.00628550847,0,0,-0.3253,61.183,105.1038,0.0801,73.8522,0.0466
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_415.jpg,5.3122163048,0,0,-0.3231,61.1736,105.0661,0.0827,73.5908,0.0439
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_457.jpg,5.3122163048,0,0,-0.3231,61.1736,105.0661,0.0827,73.5908,0.0439
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_490.jpg,5.15590426946,0,0,-0.3223,61.1704,105.0536,0.0832,73.5055,0.0434
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_622.jpg,5.16538004325,0,0,-0.3197,61.1593,105.0101,0.0834,73.2042,0.0415
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_653.jpg,5.16538004325,0,0,-0.3197,61.1593,105.0101,0.0834,73.2042,0.0415
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_687.jpg,5.07835648492,0,0,-0.3182,61.1529,104.9854,0.0827,73.0303,0.0406
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_785.jpg,5.0635337837,0,0,-0.3164,61.1448,104.9547,0.0811,72.8142,0.0401
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_819.jpg,5.0635337837,0,0,-0.3164,61.1448,104.9547,0.0811,72.8142,0.0401
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_853.jpg,5.01842111918,0,0,-0.2646,61.1403,104.9389,0.1364,73.3637,0.0478
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_885.jpg,5.15831946522,0,0,-0.2367,61.1381,104.9314,0.2368,73.969,0.051
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_938.jpg,5.12103353632,0,0,-0.1125,61.1375,104.9295,0.5732,74.8532,0.0302
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_47_978.jpg,5.12103353632,0,0,-0.1125,61.1375,104.9295,0.5732,74.8532,0.0302
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_009.jpg,5.11546857451,0,0,-0.097,61.1374,104.9292,0.7838,75.4709,-0.004
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_040.jpg,5.06884603733,0,0,-0.0751,61.1374,104.9289,1.0434,76.3903,359.9807
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_080.jpg,4.99179847733,0,0,-0.062,61.1373,104.9288,1.1829,77.003,359.9796
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_129.jpg,4.99579397434,0,0,-0.0351,61.137,104.9278,1.2686,77.8584,0.025
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_164.jpg,4.99579397434,0,0,-0.0351,61.137,104.9278,1.2686,77.8584,0.025
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_193.jpg,5.03156090456,0,0,-0.0139,61.137,104.927,1.2357,78.4744,0.034
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_311.jpg,4.7906864894,0,0,0.0301,61.1371,104.926,1.0239,80.3152,0.005
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_343.jpg,4.7906864894,0,0,0.0301,61.1371,104.926,1.0239,80.3152,0.005
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_375.jpg,4.83130446365,0,0,0.0341,61.1371,104.9259,0.9063,81.2209,-0.0001
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_492.jpg,4.54417613951,0,0,0.0385,61.1371,104.9258,0.65,83.0029,0.0024
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_526.jpg,4.54417613951,0,0,0.0385,61.1371,104.9258,0.65,83.0029,0.0024
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_555.jpg,4.49550983272,0,0,0.0394,61.1371,104.9258,0.5172,83.8728,0.0093
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_650.jpg,4.67108312552,0,0,0.0391,61.1371,104.9259,0.2985,85.3062,0.0275
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_687.jpg,4.67108312552,0,0,0.0391,61.1371,104.9259,0.2985,85.3062,0.0275
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_719.jpg,4.66100993073,0,0,0.038,61.1372,104.926,0.1729,86.1167,0.0415
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_756.jpg,4.48146464128,0,0,0.0362,61.1372,104.9261,0.0541,86.9591,0.0568
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_804.jpg,4.31572343755,0,0,0.0348,61.1372,104.9262,359.9795,87.5208,0.0675
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_855.jpg,4.29906007864,0,0,0.0322,61.1372,104.9263,359.8758,88.3295,0.0837
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_894.jpg,4.29906007864,0,0,0.0322,61.1372,104.9263,359.8758,88.3295,0.0837
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_933.jpg,4.3269291218,0,0,0.0292,61.1372,104.9263,359.8109,88.8476,0.0943
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_48_977.jpg,4.29100270595,0,0,0.0269,61.1372,104.9264,359.751,89.3637,0.1044
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_087.jpg,4.2019826342,0,0,0.0196,61.1372,104.9264,359.6035,90.9136,0.1311
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_120.jpg,4.2019826342,0,0,0.0196,61.1372,104.9264,359.6035,90.9136,0.1311
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_149.jpg,4.19895951877,0,0,0.0124,61.1372,104.9265,359.5403,91.9445,0.1363
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_270.jpg,4.02289064301,0,0,0.0,61.1372,104.9265,359.4958,93.479,0.1255
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_303.jpg,4.02289064301,0,0,0.0,61.1372,104.9265,359.4958,93.479,0.1255
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_329.jpg,3.92111735303,0,0,0.0,61.1372,104.9265,359.4915,94.2349,0.1155
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_368.jpg,3.85190888423,0,0,0.0,61.1372,104.9265,359.4941,94.7177,0.1076
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_425.jpg,3.81227946194,0,0,0.0,61.1372,104.9265,359.5055,95.4236,0.0948
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_463.jpg,3.81227946194,0,0,0.0,61.1372,104.9265,359.5055,95.4236,0.0948
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_502.jpg,3.83701278933,0,0,0.0,61.1372,104.9265,359.5251,96.1169,0.0808
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_529.jpg,3.79987745041,0,0,0.0,61.1372,104.9265,359.5423,96.5744,0.0709
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_663.jpg,3.74674819015,0,0,-0.0128,61.1372,104.9265,359.6101,97.9499,0.0393
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_694.jpg,3.74674819015,0,0,-0.0128,61.1372,104.9265,359.6101,97.9499,0.0393
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_730.jpg,3.67671897731,0,0,-0.0142,61.1372,104.9265,359.6656,98.8619,0.0175
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_770.jpg,3.57340781058,0,0,-0.0147,61.1372,104.9265,359.6955,99.3115,0.0065
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_820.jpg,3.57728158057,0,0,-0.0151,61.1372,104.9264,359.742,99.9733,359.9904
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_856.jpg,3.57728158057,0,0,-0.0151,61.1372,104.9264,359.742,99.9733,359.9904
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_888.jpg,3.3973450638,0,0,-0.0153,61.1371,104.9264,359.7898,100.6165,359.9747
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_926.jpg,3.36117996685,0,0,-0.0152,61.1371,104.9264,359.8218,101.0458,359.9647
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_49_978.jpg,3.22243917268,0,0,-0.0149,61.1371,104.9264,359.8694,101.6897,359.9507
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_018.jpg,3.25984683023,0,0,-0.0146,61.1371,104.9264,359.9005,102.093,359.9419
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_044.jpg,3.25984683023,0,0,-0.0146,61.1371,104.9264,359.9005,102.093,359.9419
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_074.jpg,3.30340959335,0,0,-0.0139,61.1371,104.9264,359.9456,102.673,359.9299
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_218.jpg,3.25121147104,0,0,-0.0123,61.1371,104.9263,0.0151,103.6446,359.9137
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_246.jpg,3.25121147104,0,0,-0.0123,61.1371,104.9263,0.0151,103.6446,359.9137
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_279.jpg,3.25121147104,0,0,-0.0123,61.1371,104.9263,0.0151,103.6446,359.9137
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_403.jpg,3.11457723203,0,0,0.0,61.1372,104.9263,0.1238,105.6203,359.8965
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_436.jpg,3.11457723203,0,0,0.0,61.1372,104.9263,0.1238,105.6203,359.8965
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_469.jpg,3.1245454295,0,0,0.0,61.1372,104.9263,0.154,106.4006,359.8954
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_506.jpg,3.10658774836,0,0,0.0,61.1372,104.9263,0.1661,106.7744,359.8962
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_553.jpg,3.07105104569,0,0,0.0,61.1372,104.9263,0.1805,107.3368,359.8987
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_584.jpg,3.07105104569,0,0,0.0,61.1372,104.9263,0.1805,107.3368,359.8987
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_612.jpg,3.00104316208,0,0,0.0,61.1372,104.9263,0.1877,107.7095,359.9013
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_719.jpg,2.95253720973,0,0,0.0,61.1372,104.9263,0.1962,108.453,359.9085
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_760.jpg,2.97602846069,0,0,0.0,61.1372,104.9263,0.1976,109.1732,359.9182
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_799.jpg,2.97602846069,0,0,0.0,61.1372,104.9263,0.1976,109.1732,359.9182
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_837.jpg,2.87820541269,0,0,0.0,61.1372,104.9263,0.1959,109.5276,359.9237
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_868.jpg,2.89576377923,0,0,0.0,61.1372,104.9263,0.1903,110.0632,359.9328
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_50_977.jpg,2.96230122399,0,0,0.0,61.1372,104.9263,0.1745,110.9502,359.9493
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_019.jpg,2.96230122399,0,0,0.0,61.1372,104.9263,0.1745,110.9502,359.9493
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_051.jpg,2.96510167049,0,0,0.0,61.1372,104.9263,0.1618,111.4714,359.9599
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_168.jpg,2.83846673761,0,0,0.0,61.1372,104.9263,0.1307,112.5219,359.9811
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_196.jpg,2.83846673761,0,0,0.0,61.1372,104.9263,0.1307,112.5219,359.9811
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_228.jpg,2.81183420511,0,0,0.0,61.1372,104.9263,0.1072,113.2335,-0.0053
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_270.jpg,2.69661375416,0,0,0.0,61.1372,104.9263,0.0889,113.7444,0.0045
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_317.jpg,2.77997717843,0,0,0.0,61.1372,104.9263,0.0766,114.0818,0.0107
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_350.jpg,2.77997717843,0,0,0.0,61.1372,104.9263,0.0766,114.0818,0.0107
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_379.jpg,2.65199935687,0,0,0.0,61.1372,104.9263,0.0582,114.5672,0.0193
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_423.jpg,2.65247307855,0,0,0.0,61.1372,104.9263,0.046,114.9008,0.0246
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_476.jpg,2.67954145314,0,0,0.0,61.1372,104.9263,0.0284,115.3782,0.0318
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_511.jpg,2.67954145314,0,0,0.0,61.1372,104.9263,0.0284,115.3782,0.0318
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_542.jpg,2.6431999969,0,0,0.0,61.1372,104.9263,0.0171,115.6965,0.036
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_638.jpg,2.87068602439,0,0,0.0,61.1372,104.9263,359.9861,116.6546,0.0458
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_665.jpg,2.87068602439,0,0,0.0,61.1372,104.9263,359.9861,116.6546,0.0458
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_697.jpg,2.81464289194,0,0,0.0,61.1372,104.9263,359.9726,117.1304,0.0491
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_746.jpg,2.90123318981,0,0,0.0,61.1372,104.9263,359.9645,117.4749,0.0507
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_798.jpg,2.79706789768,0,0,0.0,61.1372,104.9264,359.9537,117.9815,0.0522
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_839.jpg,2.79706789768,0,0,0.0,61.1372,104.9264,359.9537,117.9815,0.0522
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_883.jpg,2.86255042457,0,0,0.0,61.1372,104.9264,359.9475,118.3297,0.0526
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_51_923.jpg,2.74532276781,0,0,0.0,61.1372,104.9264,359.9395,118.8331,0.0524
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_009.jpg,2.63897416686,0,0,0.0,61.1372,104.9264,359.9301,119.6762,0.05
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_050.jpg,2.63897416686,0,0,0.0,61.1372,104.9264,359.9301,119.6762,0.05
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_079.jpg,2.6981713113,0,0,0.0,61.1372,104.9264,359.9267,120.1704,0.0475
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_112.jpg,2.62558825964,0,0,0.0,61.1372,104.9264,359.9253,120.4871,0.0454
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_156.jpg,2.76143608536,0,0,0.0,61.1372,104.9264,359.9245,120.9621,0.0417
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_207.jpg,2.70960141793,0,0,0.0,61.1372,104.9264,359.9248,121.2772,0.0389
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_247.jpg,2.70960141793,0,0,0.0,61.1372,104.9264,359.9248,121.2772,0.0389
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_279.jpg,2.71243130217,0,0,0.0,61.1372,104.9264,359.9264,121.7742,0.0345
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_390.jpg,2.74628455637,0,0,0.0,61.1372,104.9264,359.933,122.7621,0.0246
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_426.jpg,2.74628455637,0,0,0.0,61.1372,104.9264,359.933,122.7621,0.0246
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_460.jpg,2.70963461128,0,0,0.0,61.1372,104.9264,359.9378,123.2504,0.0193
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_496.jpg,2.85529136896,0,0,0.0,61.1372,104.9264,359.9433,123.7447,0.0141
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_542.jpg,2.93668704986,0,0,0.0,61.1372,104.9264,359.9474,124.0742,0.0107
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_592.jpg,2.75171632469,0,0,0.0,61.1372,104.9264,359.9538,124.5882,0.0056
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_627.jpg,2.75171632469,0,0,0.0,61.1372,104.9264,359.9538,124.5882,0.0056
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_656.jpg,2.75171632469,0,0,0.0,61.1372,104.9263,359.9583,124.9406,0.0024
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_693.jpg,2.67180120597,0,0,0.0,61.1372,104.9263,359.9652,125.4359,-0.0023
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_745.jpg,2.78404590428,0,0,0.0,61.1372,104.9263,359.9699,125.7661,-0.0052
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_786.jpg,2.78404590428,0,0,0.0,61.1372,104.9263,359.9699,125.7661,-0.0052
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_822.jpg,2.65136596861,0,0,0.0,61.1372,104.9263,359.9769,126.247,359.9908
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_910.jpg,2.85506369208,0,0,0.0,61.1372,104.9263,359.9882,127.0553,359.985
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_952.jpg,2.85506369208,0,0,0.0,61.1372,104.9263,359.9882,127.0553,359.985
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_52_993.jpg,2.77195246874,0,0,0.0,61.1372,104.9263,-0.0053,127.5325,359.9822
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_53_100.jpg,2.8050935809,0,0,0.0,61.1372,104.9263,0.0062,128.5114,359.9781
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_53_132.jpg,2.8050935809,0,0,0.0,61.1372,104.9263,0.0062,128.5114,359.9781
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_53_160.jpg,2.82777185347,0,0,0.0,61.1372,104.9263,0.0112,129.0104,359.9768
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_53_193.jpg,2.78699621597,0,0,0.0,61.1372,104.9263,0.0156,129.5153,359.976
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_53_242.jpg,2.96036081322,0,0,0.0,61.1372,104.9263,0.0182,129.8546,359.9758
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_53_276.jpg,2.96036081322,0,0,0.0,61.1372,104.9263,0.0182,129.8546,359.9758
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_53_301.jpg,2.90050100843,0,0,0.0,61.1372,104.9263,0.0215,130.3563,359.9759
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_53_341.jpg,2.78598773549,0,0,0.0,61.1372,104.9263,0.0234,130.7115,359.9761
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_53_390.jpg,2.72799171893,0,0,0.0,61.1372,104.9263,0.0256,131.2336,359.9769
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_53_421.jpg,2.72799171893,0,0,0.0,61.1372,104.9263,0.0256,131.2336,359.9769
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_53_454.jpg,2.85693013666,0,0,0.0,61.1372,104.9263,0.0268,131.5679,359.9776
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_53_584.jpg,2.74897342986,0,0,0.0,61.1372,104.9263,0.0287,132.5639,359.9806
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_53_616.jpg,2.74897342986,0,0,0.0,61.1372,104.9263,0.0287,132.5639,359.9806
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_53_647.jpg,2.6679654528,0,0,0.0,61.1372,104.9263,0.0286,133.2496,359.9832
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_53_746.jpg,2.72786251204,0,0,0.0,61.1372,104.9263,0.0274,134.0937,359.9868
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_53_782.jpg,2.72786251204,0,0,0.0,61.1372,104.9263,0.0274,134.0937,359.9868
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_53_817.jpg,2.72968612922,0,0,0.0,61.1372,104.9263,0.026,134.5739,359.9892
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_34_53_913.jpg,3.05582988734,0,0,0.0,61.1372,104.9263,0.0231,135.3779,359.9931
